timestamp_ms,ax,ay,az,gx,gy,gz
16940,16.9400,33.8800,1.0000,169.4000,338.8000,508.2000
16950,16.9500,33.9000,1.0000,169.5000,339.0000,508.5000
16960,16.9600,33.9200,1.0000,169.6000,339.2000,508.8000
16970,16.9700,33.9400,1.0000,169.7000,339.4000,509.1000
16980,16.9800,33.9600,1.0000,169.8000,339.6000,509.4000
16990,16.9900,33.9800,1.0000,169.9000,339.8000,509.7000
17000,17.0000,34.0000,1.0000,170.0000,340.0000,510.0000
17010,17.0100,34.0200,1.0000,170.1000,340.2000,510.3000
17020,17.0200,34.0400,1.0000,170.2000,340.4000,510.6000
17030,17.0300,34.0600,1.0000,170.3000,340.6000,510.9000
17040,17.0400,34.0800,1.0000,170.4000,340.8000,511.2000
17050,17.0500,34.1000,1.0000,170.5000,341.0000,511.5000
17060,17.0600,34.1200,1.0000,170.6000,341.2000,511.8000
17070,17.0700,34.1400,1.0000,170.7000,341.4000,512.1000
17080,17.0800,34.1600,1.0000,170.8000,341.6000,512.4000
17090,17.0900,34.1800,1.0000,170.9000,341.8000,512.7000
17100,17.1000,34.2000,1.0000,171.0000,342.0000,513.0000
17110,17.1100,34.2200,1.0000,171.1000,342.2000,513.3000
17120,17.1200,34.2400,1.0000,171.2000,342.4000,513.6000
17130,17.1300,34.2600,1.0000,171.3000,342.6000,513.9000
17140,17.1400,34.2800,1.0000,171.4000,342.8000,514.2000
17150,17.1500,34.3000,1.0000,171.5000,343.0000,514.5000
17160,17.1600,34.3200,1.0000,171.6000,343.2000,514.8000
17170,17.1700,34.3400,1.0000,171.7000,343.4000,515.1000
17180,17.1800,34.3600,1.0000,171.8000,343.6000,515.4000
17190,17.1900,34.3800,1.0000,171.9000,343.8000,515.7000
17200,17.2000,34.4000,1.0000,172.0000,344.0000,516.0000
17210,17.2100,34.4200,1.0000,172.1000,344.2000,516.3000
17220,17.2200,34.4400,1.0000,172.2000,344.4000,516.6000
17230,17.2300,34.4600,1.0000,172.3000,344.6000,516.9000
17240,17.2400,34.4800,1.0000,172.4000,344.8000,517.2000
17250,17.2500,34.5000,1.0000,172.5000,345.0000,517.5000
17260,17.2600,34.5200,1.0000,172.6000,345.2000,517.8000
17270,17.2700,34.5400,1.0000,172.7000,345.4000,518.1000
17280,17.2800,34.5600,1.0000,172.8000,345.6000,518.4000
17290,17.2900,34.5800,1.0000,172.9000,345.8000,518.7000
17300,17.3000,34.6000,1.0000,173.0000,346.0000,519.0000
17310,17.3100,34.6200,1.0000,173.1000,346.2000,519.3000
17320,17.3200,34.6400,1.0000,173.2000,346.4000,519.6000
17330,17.3300,34.6600,1.0000,173.3000,346.6000,519.9000
17340,17.3400,34.6800,1.0000,173.4000,346.8000,520.2000
17350,17.3500,34.7000,1.0000,173.5000,347.0000,520.5000
17360,17.3600,34.7200,1.0000,173.6000,347.2000,520.8000
17370,17.3700,34.7400,1.0000,173.7000,347.4000,521.1000
17380,17.3800,34.7600,1.0000,173.8000,347.6000,521.4000
17390,17.3900,34.7800,1.0000,173.9000,347.8000,521.7000
17400,17.4000,34.8000,1.0000,174.0000,348.0000,522.0000
17410,17.4100,34.8200,1.0000,174.1000,348.2000,522.3000
17420,17.4200,34.8400,1.0000,174.2000,348.4000,522.6000
17430,17.4300,34.8600,1.0000,174.3000,348.6000,522.9000
17440,17.4400,34.8800,1.0000,174.4000,348.8000,523.2000
17450,17.4500,34.9000,1.0000,174.5000,349.0000,523.5000
17460,17.4600,34.9200,1.0000,174.6000,349.2000,523.8000
17470,17.4700,34.9400,1.0000,174.7000,349.4000,524.1000
17480,17.4800,34.9600,1.0000,174.8000,349.6000,524.4000
17490,17.4900,34.9800,1.0000,174.9000,349.8000,524.7000
17500,17.5000,35.0000,1.0000,175.0000,350.0000,525.0000
17510,17.5100,35.0200,1.0000,175.1000,350.2000,525.3000
17520,17.5200,35.0400,1.0000,175.2000,350.4000,525.6000
17530,17.5300,35.0600,1.0000,175.3000,350.6000,525.9000
17540,17.5400,35.0800,1.0000,175.4000,350.8000,526.2000
17550,17.5500,35.1000,1.0000,175.5000,351.0000,526.5000
17560,17.5600,35.1200,1.0000,175.6000,351.2000,526.8000
17570,17.5700,35.1400,1.0000,175.7000,351.4000,527.1000
17580,17.5800,35.1600,1.0000,175.8000,351.6000,527.4000
17590,17.5900,35.1800,1.0000,175.9000,351.8000,527.7000
17600,17.6000,35.2000,1.0000,176.0000,352.0000,528.0000
17610,17.6100,35.2200,1.0000,176.1000,352.2000,528.3000
17620,17.6200,35.2400,1.0000,176.2000,352.4000,528.6000
17630,17.6300,35.2600,1.0000,176.3000,352.6000,528.9000
17640,17.6400,35.2800,1.0000,176.4000,352.8000,529.2000
17650,17.6500,35.3000,1.0000,176.5000,353.0000,529.5000
17660,17.6600,35.3200,1.0000,176.6000,353.2000,529.8000
17670,17.6700,35.3400,1.0000,176.7000,353.4000,530.1000
17680,17.6800,35.3600,1.0000,176.8000,353.6000,530.4000
17690,17.6900,35.3800,1.0000,176.9000,353.8000,530.7000
17700,17.7000,35.4000,1.0000,177.0000,354.0000,531.0000
17710,17.7100,35.4200,1.0000,177.1000,354.2000,531.3000
17720,17.7200,35.4400,1.0000,177.2000,354.4000,531.6000
17730,17.7300,35.4600,1.0000,177.3000,354.6000,531.9000
17740,17.7400,35.4800,1.0000,177.4000,354.8000,532.2000
17750,17.7500,35.5000,1.0000,177.5000,355.0000,532.5000
17760,17.7600,35.5200,1.0000,177.6000,355.2000,532.8000
17770,17.7700,35.5400,1.0000,177.7000,355.4000,533.1000
17780,17.7800,35.5600,1.0000,177.8000,355.6000,533.4000
17790,17.7900,35.5800,1.0000,177.9000,355.8000,533.7000
17800,17.8000,35.6000,1.0000,178.0000,356.0000,534.0000
17810,17.8100,35.6200,1.0000,178.1000,356.2000,534.3000
17820,17.8200,35.6400,1.0000,178.2000,356.4000,534.6000
17830,17.8300,35.6600,1.0000,178.3000,356.6000,534.9000
17840,17.8400,35.6800,1.0000,178.4000,356.8000,535.2000
17850,17.8500,35.7000,1.0000,178.5000,357.0000,535.5000
17860,17.8600,35.7200,1.0000,178.6000,357.2000,535.8000
17870,17.8700,35.7400,1.0000,178.7000,357.4000,536.1000
17880,17.8800,35.7600,1.0000,178.8000,357.6000,536.4000
17890,17.8900,35.7800,1.0000,178.9000,357.8000,536.7000
17900,17.9000,35.8000,1.0000,179.0000,358.0000,537.0000
17910,17.9100,35.8200,1.0000,179.1000,358.2000,537.3000
17920,17.9200,35.8400,1.0000,179.2000,358.4000,537.6000
17930,17.9300,35.8600,1.0000,179.3000,358.6000,537.9000
17940,17.9400,35.8800,1.0000,179.4000,358.8000,538.2000
17950,17.9500,35.9000,1.0000,179.5000,359.0000,538.5000
17960,17.9600,35.9200,1.0000,179.6000,359.2000,538.8000
17970,17.9700,35.9400,1.0000,179.7000,359.4000,539.1000
17980,17.9800,35.9600,1.0000,179.8000,359.6000,539.4000
17990,17.9900,35.9800,1.0000,179.9000,359.8000,539.7000
18000,18.0000,36.0000,1.0000,180.0000,360.0000,540.0000
18010,18.0100,36.0200,1.0000,180.1000,360.2000,540.3000
18020,18.0200,36.0400,1.0000,180.2000,360.4000,540.6000
18030,18.0300,36.0600,1.0000,180.3000,360.6000,540.9000
18040,18.0400,36.0800,1.0000,180.4000,360.8000,541.2000
18050,18.0500,36.1000,1.0000,180.5000,361.0000,541.5000
18060,18.0600,36.1200,1.0000,180.6000,361.2000,541.8000
18070,18.0700,36.1400,1.0000,180.7000,361.4000,542.1000
18080,18.0800,36.1600,1.0000,180.8000,361.6000,542.4000
18090,18.0900,36.1800,1.0000,180.9000,361.8000,542.7000
18100,18.1000,36.2000,1.0000,181.0000,362.0000,543.0000
18110,18.1100,36.2200,1.0000,181.1000,362.2000,543.3000
18120,18.1200,36.2400,1.0000,181.2000,362.4000,543.6000
18130,18.1300,36.2600,1.0000,181.3000,362.6000,543.9000
18140,18.1400,36.2800,1.0000,181.4000,362.8000,544.2000
18150,18.1500,36.3000,1.0000,181.5000,363.0000,544.5000
18160,18.1600,36.3200,1.0000,181.6000,363.2000,544.8000
18170,18.1700,36.3400,1.0000,181.7000,363.4000,545.1000
18180,18.1800,36.3600,1.0000,181.8000,363.6000,545.4000
18190,18.1900,36.3800,1.0000,181.9000,363.8000,545.7000
18200,18.2000,36.4000,1.0000,182.0000,364.0000,546.0000
18210,18.2100,36.4200,1.0000,182.1000,364.2000,546.3000
18220,18.2200,36.4400,1.0000,182.2000,364.4000,546.6000
18230,18.2300,36.4600,1.0000,182.3000,364.6000,546.9000
18240,18.2400,36.4800,1.0000,182.4000,364.8000,547.2000
18250,18.2500,36.5000,1.0000,182.5000,365.0000,547.5000
18260,18.2600,36.5200,1.0000,182.6000,365.2000,547.8000
18270,18.2700,36.5400,1.0000,182.7000,365.4000,548.1000
18280,18.2800,36.5600,1.0000,182.8000,365.6000,548.4000
18290,18.2900,36.5800,1.0000,182.9000,365.8000,548.7000
18300,18.3000,36.6000,1.0000,183.0000,366.0000,549.0000
18310,18.3100,36.6200,1.0000,183.1000,366.2000,549.3000
18320,18.3200,36.6400,1.0000,183.2000,366.4000,549.6000
18330,18.3300,36.6600,1.0000,183.3000,366.6000,549.9000
18340,18.3400,36.6800,1.0000,183.4000,366.8000,550.2000
18350,18.3500,36.7000,1.0000,183.5000,367.0000,550.5000
18360,18.3600,36.7200,1.0000,183.6000,367.2000,550.8000
18370,18.3700,36.7400,1.0000,183.7000,367.4000,551.1000
18380,18.3800,36.7600,1.0000,183.8000,367.6000,551.4000
18390,18.3900,36.7800,1.0000,183.9000,367.8000,551.7000
18400,18.4000,36.8000,1.0000,184.0000,368.0000,552.0000
18410,18.4100,36.8200,1.0000,184.1000,368.2000,552.3000
18420,18.4200,36.8400,1.0000,184.2000,368.4000,552.6000
18430,18.4300,36.8600,1.0000,184.3000,368.6000,552.9000
18440,18.4400,36.8800,1.0000,184.4000,368.8000,553.2000
18450,18.4500,36.9000,1.0000,184.5000,369.0000,553.5000
18460,18.4600,36.9200,1.0000,184.6000,369.2000,553.8000
18470,18.4700,36.9400,1.0000,184.7000,369.4000,554.1000
18480,18.4800,36.9600,1.0000,184.8000,369.6000,554.4000
18490,18.4900,36.9800,1.0000,184.9000,369.8000,554.7000
18500,18.5000,37.0000,1.0000,185.0000,370.0000,555.0000
18510,18.5100,37.0200,1.0000,185.1000,370.2000,555.3000
18520,18.5200,37.0400,1.0000,185.2000,370.4000,555.6000
18530,18.5300,37.0600,1.0000,185.3000,370.6000,555.9000
18540,18.5400,37.0800,1.0000,185.4000,370.8000,556.2000
18550,18.5500,37.1000,1.0000,185.5000,371.0000,556.5000
18560,18.5600,37.1200,1.0000,185.6000,371.2000,556.8000
18570,18.5700,37.1400,1.0000,185.7000,371.4000,557.1000
18580,18.5800,37.1600,1.0000,185.8000,371.6000,557.4000
18590,18.5900,37.1800,1.0000,185.9000,371.8000,557.7000
18600,18.6000,37.2000,1.0000,186.0000,372.0000,558.0000
18610,18.6100,37.2200,1.0000,186.1000,372.2000,558.3000
18620,18.6200,37.2400,1.0000,186.2000,372.4000,558.6000
18630,18.6300,37.2600,1.0000,186.3000,372.6000,558.9000
18640,18.6400,37.2800,1.0000,186.4000,372.8000,559.2000
18650,18.6500,37.3000,1.0000,186.5000,373.0000,559.5000
18660,18.6600,37.3200,1.0000,186.6000,373.2000,559.8000
18670,18.6700,37.3400,1.0000,186.7000,373.4000,560.1000
18680,18.6800,37.3600,1.0000,186.8000,373.6000,560.4000
18690,18.6900,37.3800,1.0000,186.9000,373.8000,560.7000
18700,18.7000,37.4000,1.0000,187.0000,374.0000,561.0000
18710,18.7100,37.4200,1.0000,187.1000,374.2000,561.3000
18720,18.7200,37.4400,1.0000,187.2000,374.4000,561.6000
18730,18.7300,37.4600,1.0000,187.3000,374.6000,561.9000
18740,18.7400,37.4800,1.0000,187.4000,374.8000,562.2000
18750,18.7500,37.5000,1.0000,187.5000,375.0000,562.5000
18760,18.7600,37.5200,1.0000,187.6000,375.2000,562.8000
18770,18.7700,37.5400,1.0000,187.7000,375.4000,563.1000
18780,18.7800,37.5600,1.0000,187.8000,375.6000,563.4000
18790,18.7900,37.5800,1.0000,187.9000,375.8000,563.7000
18800,18.8000,37.6000,1.0000,188.0000,376.0000,564.0000
18810,18.8100,37.6200,1.0000,188.1000,376.2000,564.3000
18820,18.8200,37.6400,1.0000,188.2000,376.4000,564.6000
18830,18.8300,37.6600,1.0000,188.3000,376.6000,564.9000
18840,18.8400,37.6800,1.0000,188.4000,376.8000,565.2000
18850,18.8500,37.7000,1.0000,188.5000,377.0000,565.5000
18860,18.8600,37.7200,1.0000,188.6000,377.2000,565.8000
18870,18.8700,37.7400,1.0000,188.7000,377.4000,566.1000
18880,18.8800,37.7600,1.0000,188.8000,377.6000,566.4000
18890,18.8900,37.7800,1.0000,188.9000,377.8000,566.7000
18900,18.9000,37.8000,1.0000,189.0000,378.0000,567.0000
18910,18.9100,37.8200,1.0000,189.1000,378.2000,567.3000
18920,18.9200,37.8400,1.0000,189.2000,378.4000,567.6000
18930,18.9300,37.8600,1.0000,189.3000,378.6000,567.9000
18940,18.9400,37.8800,1.0000,189.4000,378.8000,568.2000
18950,18.9500,37.9000,1.0000,189.5000,379.0000,568.5000
18960,18.9600,37.9200,1.0000,189.6000,379.2000,568.8000
18970,18.9700,37.9400,1.0000,189.7000,379.4000,569.1000
18980,18.9800,37.9600,1.0000,189.8000,379.6000,569.4000
18990,18.9900,37.9800,1.0000,189.9000,379.8000,569.7000
19000,19.0000,38.0000,1.0000,190.0000,380.0000,570.0000
19010,19.0100,38.0200,1.0000,190.1000,380.2000,570.3000
19020,19.0200,38.0400,1.0000,190.2000,380.4000,570.6000
19030,19.0300,38.0600,1.0000,190.3000,380.6000,570.9000
19040,19.0400,38.0800,1.0000,190.4000,380.8000,571.2000
19050,19.0500,38.1000,1.0000,190.5000,381.0000,571.5000
19060,19.0600,38.1200,1.0000,190.6000,381.2000,571.8000
19070,19.0700,38.1400,1.0000,190.7000,381.4000,572.1000
19080,19.0800,38.1600,1.0000,190.8000,381.6000,572.4000
19090,19.0900,38.1800,1.0000,190.9000,381.8000,572.7000
19100,19.1000,38.2000,1.0000,191.0000,382.0000,573.0000
19110,19.1100,38.2200,1.0000,191.1000,382.2000,573.3000
19120,19.1200,38.2400,1.0000,191.2000,382.4000,573.6000
19130,19.1300,38.2600,1.0000,191.3000,382.6000,573.9000
19140,19.1400,38.2800,1.0000,191.4000,382.8000,574.2000
19150,19.1500,38.3000,1.0000,191.5000,383.0000,574.5000
19160,19.1600,38.3200,1.0000,191.6000,383.2000,574.8000
19170,19.1700,38.3400,1.0000,191.7000,383.4000,575.1000
19180,19.1800,38.3600,1.0000,191.8000,383.6000,575.4000
19190,19.1900,38.3800,1.0000,191.9000,383.8000,575.7000
19200,19.2000,38.4000,1.0000,192.0000,384.0000,576.0000
19210,19.2100,38.4200,1.0000,192.1000,384.2000,576.3000
19220,19.2200,38.4400,1.0000,192.2000,384.4000,576.6000
19230,19.2300,38.4600,1.0000,192.3000,384.6000,576.9000
19240,19.2400,38.4800,1.0000,192.4000,384.8000,577.2000
19250,19.2500,38.5000,1.0000,192.5000,385.0000,577.5000
19260,19.2600,38.5200,1.0000,192.6000,385.2000,577.8000
19270,19.2700,38.5400,1.0000,192.7000,385.4000,578.1000
19280,19.2800,38.5600,1.0000,192.8000,385.6000,578.4000
19290,19.2900,38.5800,1.0000,192.9000,385.8000,578.7000
19300,19.3000,38.6000,1.0000,193.0000,386.0000,579.0000
19310,19.3100,38.6200,1.0000,193.1000,386.2000,579.3000
19320,19.3200,38.6400,1.0000,193.2000,386.4000,579.6000
19330,19.3300,38.6600,1.0000,193.3000,386.6000,579.9000
19340,19.3400,38.6800,1.0000,193.4000,386.8000,580.2000
19350,19.3500,38.7000,1.0000,193.5000,387.0000,580.5000
19360,19.3600,38.7200,1.0000,193.6000,387.2000,580.8000
19370,19.3700,38.7400,1.0000,193.7000,387.4000,581.1000
19380,19.3800,38.7600,1.0000,193.8000,387.6000,581.4000
19390,19.3900,38.7800,1.0000,193.9000,387.8000,581.7000
19400,19.4000,38.8000,1.0000,194.0000,388.0000,582.0000
19410,19.4100,38.8200,1.0000,194.1000,388.2000,582.3000
19420,19.4200,38.8400,1.0000,194.2000,388.4000,582.6000
19430,19.4300,38.8600,1.0000,194.3000,388.6000,582.9000
19440,19.4400,38.8800,1.0000,194.4000,388.8000,583.2000
19450,19.4500,38.9000,1.0000,194.5000,389.0000,583.5000
19460,19.4600,38.9200,1.0000,194.6000,389.2000,583.8000
19470,19.4700,38.9400,1.0000,194.7000,389.4000,584.1000
19480,19.4800,38.9600,1.0000,194.8000,389.6000,584.4000
19490,19.4900,38.9800,1.0000,194.9000,389.8000,584.7000
19500,19.5000,39.0000,1.0000,195.0000,390.0000,585.0000
19510,19.5100,39.0200,1.0000,195.1000,390.2000,585.3000
19520,19.5200,39.0400,1.0000,195.2000,390.4000,585.6000
19530,19.5300,39.0600,1.0000,195.3000,390.6000,585.9000
19540,19.5400,39.0800,1.0000,195.4000,390.8000,586.2000
19550,19.5500,39.1000,1.0000,195.5000,391.0000,586.5000
19560,19.5600,39.1200,1.0000,195.6000,391.2000,586.8000
19570,19.5700,39.1400,1.0000,195.7000,391.4000,587.1000
19580,19.5800,39.1600,1.0000,195.8000,391.6000,587.4000
19590,19.5900,39.1800,1.0000,195.9000,391.8000,587.7000
19600,19.6000,39.2000,1.0000,196.0000,392.0000,588.0000
19610,19.6100,39.2200,1.0000,196.1000,392.2000,588.3000
19620,19.6200,39.2400,1.0000,196.2000,392.4000,588.6000
19630,19.6300,39.2600,1.0000,196.3000,392.6000,588.9000
19640,19.6400,39.2800,1.0000,196.4000,392.8000,589.2000
19650,19.6500,39.3000,1.0000,196.5000,393.0000,589.5000
19660,19.6600,39.3200,1.0000,196.6000,393.2000,589.8000
19670,19.6700,39.3400,1.0000,196.7000,393.4000,590.1000
19680,19.6800,39.3600,1.0000,196.8000,393.6000,590.4000
19690,19.6900,39.3800,1.0000,196.9000,393.8000,590.7000
19700,19.7000,39.4000,1.0000,197.0000,394.0000,591.0000
19710,19.7100,39.4200,1.0000,197.1000,394.2000,591.3000
19720,19.7200,39.4400,1.0000,197.2000,394.4000,591.6000
19730,19.7300,39.4600,1.0000,197.3000,394.6000,591.9000
19740,19.7400,39.4800,1.0000,197.4000,394.8000,592.2000
19750,19.7500,39.5000,1.0000,197.5000,395.0000,592.5000
19760,19.7600,39.5200,1.0000,197.6000,395.2000,592.8000
19770,19.7700,39.5400,1.0000,197.7000,395.4000,593.1000
19780,19.7800,39.5600,1.0000,197.8000,395.6000,593.4000
19790,19.7900,39.5800,1.0000,197.9000,395.8000,593.7000
19800,19.8000,39.6000,1.0000,198.0000,396.0000,594.0000
19810,19.8100,39.6200,1.0000,198.1000,396.2000,594.3000
19820,19.8200,39.6400,1.0000,198.2000,396.4000,594.6000
19830,19.8300,39.6600,1.0000,198.3000,396.6000,594.9000
19840,19.8400,39.6800,1.0000,198.4000,396.8000,595.2000
19850,19.8500,39.7000,1.0000,198.5000,397.0000,595.5000
19860,19.8600,39.7200,1.0000,198.6000,397.2000,595.8000
19870,19.8700,39.7400,1.0000,198.7000,397.4000,596.1000
19880,19.8800,39.7600,1.0000,198.8000,397.6000,596.4000
19890,19.8900,39.7800,1.0000,198.9000,397.8000,596.7000
19900,19.9000,39.8000,1.0000,199.0000,398.0000,597.0000
19910,19.9100,39.8200,1.0000,199.1000,398.2000,597.3000
19920,19.9200,39.8400,1.0000,199.2000,398.4000,597.6000
19930,19.9300,39.8600,1.0000,199.3000,398.6000,597.9000
19940,19.9400,39.8800,1.0000,199.4000,398.8000,598.2000
19950,19.9500,39.9000,1.0000,199.5000,399.0000,598.5000
19960,19.9600,39.9200,1.0000,199.6000,399.2000,598.8000
19970,19.9700,39.9400,1.0000,199.7000,399.4000,599.1000
19980,19.9800,39.9600,1.0000,199.8000,399.6000,599.4000
19990,19.9900,39.9800,1.0000,199.9000,399.8000,599.7000
